27	1	1	SyncDelta	57	1309_1.7Hz.avi	orch7_zero_1.7Hz.wav	orch	1	9.86859679999998	0	27	85	81	33	57	4	8	5	6.246576455	NaN	1349.1812353	1	NaN	NaN	NaN
27	2	1	SyncDelta	43	1141_1.7Hz.avi	dar13_zero_1.7Hz.wav	dar	2	9.19314880000002	0	27	49	31	56	43	4	6	2	6.246576455	NaN	1361.1312391	1	NaN	NaN	NaN
27	3	1	SyncDelta	31	1404_1.7Hz.avi	dar8_zero_1.7Hz.wav	dar	2	4.92997930000001	1	27	56	31	43	49	2	1	4	6.246576455	NaN	1373.0812599	1	NaN	NaN	NaN
27	4	1	SyncDelta	52	1387_1.7Hz.avi	choir2_zero_1.7Hz.wav	choir	2	10.7307288	0	27	13	68	52	63	3	13	1	6.246576455	NaN	1380.6313369	1	NaN	NaN	NaN
27	5	1	SyncDelta	49	1221_1.7Hz.avi	dar21_zero_1.7Hz.wav	dar	2	9.93441759999996	1	27	56	49	31	43	2	3	2	6.246576455	NaN	1393.9979922	1	NaN	NaN	NaN
27	6	1	SyncDelta	13	1201_1.7Hz.avi	choir7_zero_1.7Hz.wav	choir	1	6.21410040000001	1	27	13	68	52	63	1	10	1	6.246576455	NaN	1405.5980512	1	NaN	NaN	NaN
27	7	1	SyncDelta	56	1063_1.7Hz.avi	dar16_zero_1.7Hz.wav	dar	3	6.58034590000011	0	27	31	49	43	56	4	14	1	6.246576455	NaN	1413.2647714	1	NaN	NaN	NaN
27	8	1	SyncDelta	85	1383_1.7Hz.avi	orch23_zero_1.7Hz.wav	orch	3	9.69396140000003	0	27	33	57	81	85	4	16	2	6.246576455	NaN	1422.4147845	1	NaN	NaN	NaN
27	9	1	SyncDelta	33	1136_1.7Hz.avi	orch38_zero_1.7Hz.wav	orch	2	7.79547690000004	0	27	57	81	85	33	4	4	1	6.246576455	NaN	1434.4314788	1	NaN	NaN	NaN
27	10	1	SyncDelta	63	1128_1.7Hz.avi	choir26_zero_1.7Hz.wav	choir	4	12.0874351999998	0	27	13	63	68	52	2	12	2	6.246576455	NaN	1443.9981479	1	NaN	NaN	NaN
27	11	1	SyncDelta	44	1254_1.7Hz.avi	acoustic48_zero_1.7Hz.wav	acoustic	2	8.08648529999982	0	27	44	47	9	23	1	5	4	6.246576455	NaN	1457.9815232	1	NaN	NaN	NaN
27	12	1	SyncDelta	81	1444_1.7Hz.avi	orch4_zero_1.7Hz.wav	orch	2	6.78978380000012	0	27	81	57	85	33	1	11	3	6.246576455	NaN	1468.7315944	1	NaN	NaN	NaN
27	13	1	SyncDelta	47	1292_1.7Hz.avi	acoustic28_zero_1.7Hz.wav	acoustic	2	8.09471409999992	0	27	23	9	47	44	3	2	2	6.246576455	NaN	1477.9482642	1	NaN	NaN	NaN
27	14	1	SyncDelta	68	1023_1.7Hz.avi	choir3_zero_1.7Hz.wav	choir	1	7.96476940000002	0	27	63	68	13	52	2	15	1	6.246576455	NaN	1487.6483318	1	NaN	NaN	NaN
27	15	1	SyncDelta	9	1054_1.7Hz.avi	acoustic44_zero_1.7Hz.wav	acoustic	3	6.55826690000004	0	27	9	23	47	44	1	9	2	6.246576455	NaN	1497.881692	1	NaN	NaN	NaN
27	16	1	SyncDelta	23	1330_1.7Hz.avi	acoustic47_zero_1.7Hz.wav	acoustic	2	8.27434699999981	0	27	9	44	23	47	3	7	3	6.246576455	NaN	1507.7483638	1	NaN	NaN	NaN
27	1	2	NoFlicker	110	1443_half_amp.avi	orch3_half_amp.wav	orch	4	5.05526050000003	1	27	165	137	158	110	4	7	5	6.03294687833333	NaN	1721.5824443	1	NaN	NaN	NaN
27	2	2	NoFlicker	154	1074_half_amp.avi	dar5_half_amp.wav	dar	1	6.72627069999999	1	27	154	147	114	82	1	14	4	6.03294687833333	NaN	1729.4158125	1	NaN	NaN	NaN
27	3	2	NoFlicker	147	1304_half_amp.avi	dar10_half_amp.wav	dar	4	8.45883430000004	0	27	114	154	147	82	3	2	5	6.03294687833333	NaN	1738.099197	1	NaN	NaN	NaN
27	4	2	NoFlicker	88	1191_half_amp.avi	choir20_half_amp.wav	choir	4	12.3357473999999	0	27	76	88	139	159	2	11	4	6.03294687833333	NaN	1747.9825532	1	NaN	NaN	NaN
27	5	2	NoFlicker	82	1449_half_amp.avi	dar17_half_amp.wav	dar	3	4.01702189999992	0	27	154	147	114	82	4	10	2	6.03294687833333	NaN	1763.232567	1	NaN	NaN	NaN
27	6	2	NoFlicker	139	1192_half_amp.avi	choir5_half_amp.wav	choir	2	6.41506019999997	1	27	88	139	159	76	2	5	2	6.03294687833333	NaN	1769.7159395	1	NaN	NaN	NaN
27	7	2	NoFlicker	114	1322_half_amp.avi	dar14_half_amp.wav	dar	1	16.0641515999998	0	27	82	147	154	114	4	16	2	6.03294687833333	NaN	1778.6993087	1	NaN	NaN	NaN
27	8	2	NoFlicker	158	1206_half_amp.avi	orch6_half_amp.wav	orch	1	4.74427570000012	1	27	158	110	137	165	1	15	1	6.03294687833333	NaN	1796.3827276	1	NaN	NaN	NaN
27	9	2	NoFlicker	165	1410_half_amp.avi	orch43_half_amp.wav	orch	4	6.85352579999994	1	27	110	158	137	165	4	4	2	6.03294687833333	NaN	1804.4326994	1	NaN	NaN	NaN
27	10	2	NoFlicker	159	1091_half_amp.avi	choir8_half_amp.wav	choir	3	3.46780170000011	1	27	76	88	159	139	3	8	4	6.03294687833333	NaN	1813.8494279	1	NaN	NaN	NaN
27	11	2	NoFlicker	148	1121_half_amp.avi	acoustic26_half_amp.wav	acoustic	3	8.67112249999991	1	27	96	79	148	133	3	3	5	6.03294687833333	NaN	1819.4994696	1	NaN	NaN	NaN
27	12	2	NoFlicker	137	1303_half_amp.avi	orch10_half_amp.wav	orch	3	6.08979090000003	1	27	165	158	137	110	3	9	3	6.03294687833333	NaN	1830.8494844	1	NaN	NaN	NaN
27	13	2	NoFlicker	133	1341_half_amp.avi	acoustic14_half_amp.wav	acoustic	3	10.9227392	1	27	79	148	133	96	3	1	4	6.03294687833333	NaN	1840.266198	1	NaN	NaN	NaN
27	14	2	NoFlicker	76	1293_half_amp.avi	choir23_half_amp.wav	choir	1	3.74144690000003	1	27	76	88	139	159	1	12	3	6.03294687833333	NaN	1852.5495887	1	NaN	NaN	NaN
27	15	2	NoFlicker	96	1027_half_amp.avi	acoustic40_half_amp.wav	acoustic	3	6.20937070000014	0	27	79	96	148	133	2	13	1	6.03294687833333	NaN	1859.3495816	1	NaN	NaN	NaN
27	16	2	NoFlicker	79	1071_half_amp.avi	acoustic17_half_amp.wav	acoustic	3	9.61877430000004	0	27	79	96	133	148	1	6	5	6.03294687833333	NaN	1868.4662802	1	NaN	NaN	NaN
27	1	3	AsyncTheta	156	1060_4Hz.avi	willow7_oneeighty_4Hz.wav	willow	4	12.9509253000001	1	27	130	157	152	156	4	6	2	5.518774905	NaN	2058.1669066	1	NaN	NaN	NaN
27	2	3	AsyncTheta	155	1042_4Hz.avi	synth10_oneeighty_4Hz.wav	synth	2	5.46084679999967	1	27	140	155	128	131	2	12	3	5.518774905	NaN	2072.5669827	1	NaN	NaN	NaN
27	3	3	AsyncTheta	131	1366_4Hz.avi	synth34_oneeighty_4Hz.wav	synth	2	7.18763209999997	0	27	131	140	155	128	1	2	1	5.518774905	NaN	2081.2669968	1	NaN	NaN	NaN
27	4	3	AsyncTheta	170	1062_4Hz.avi	guitar3_oneeighty_4Hz.wav	guitar	4	6.99141820000023	1	27	151	164	172	170	4	13	4	5.518774905	NaN	2091.367023	1	NaN	NaN	NaN
27	5	3	AsyncTheta	140	1270_4Hz.avi	synth17_oneeighty_4Hz.wav	synth	4	4.71469549999983	1	27	128	131	155	140	4	7	4	5.518774905	NaN	2099.7337447	1	NaN	NaN	NaN
27	6	3	AsyncTheta	164	1087_4Hz.avi	guitar17_oneeighty_4Hz.wav	guitar	1	5.5838047000002	0	27	172	170	164	151	3	3	2	5.518774905	NaN	2106.4171053	1	NaN	NaN	NaN
