23	1	1	SyncTheta	61	1207_4Hz.avi	synth46_zero_4Hz.wav	synth	1	21.7644362999999	0	23	35	61	8	54	2	14	2	8.79746587166667	NaN	3491.486018	1	NaN	NaN	NaN
23	2	1	SyncTheta	41	1132_4Hz.avi	ep10_zero_4Hz.wav	ep	3	26.1643558999999	1	23	6	26	41	16	3	7	2	8.79746587166667	NaN	3515.1194387	1	NaN	NaN	NaN
23	3	1	SyncTheta	48	1021_4Hz.avi	willow12_zero_4Hz.wav	willow	2	14.5318446000001	0	23	48	37	18	22	1	8	2	8.79746587166667	NaN	3544.4029055	1	NaN	NaN	NaN
23	4	1	SyncTheta	3	1156_4Hz.avi	guitar31_zero_4Hz.wav	guitar	1	17.1867652999999	0	23	53	3	7	59	2	13	4	8.79746587166667	NaN	3562.1196561	1	NaN	NaN	NaN
23	5	1	SyncTheta	26	1190_4Hz.avi	ep7_zero_4Hz.wav	ep	2	18.4634347000001	0	23	16	41	6	26	4	3	4	8.79746587166667	NaN	3582.6696666	1	NaN	NaN	NaN
23	6	1	SyncTheta	54	1181_4Hz.avi	synth12_zero_4Hz.wav	synth	4	10.5047202000001	0	23	8	54	35	61	2	12	4	8.79746587166667	NaN	3604.4031105	1	NaN	NaN	NaN
23	7	1	SyncTheta	18	1101_4Hz.avi	willow13_zero_4Hz.wav	willow	1	15.3570456000002	0	23	48	22	37	18	4	6	3	8.79746587166667	NaN	3617.0364818	1	NaN	NaN	NaN
23	8	1	SyncTheta	35	1039_4Hz.avi	synth5_zero_4Hz.wav	synth	4	10.0337699000002	0	23	35	61	8	54	1	11	2	8.79746587166667	NaN	3635.5031787	1	NaN	NaN	NaN
23	9	1	SyncTheta	59	1346_4Hz.avi	guitar33_zero_4Hz.wav	guitar	4	15.2232607999999	0	23	53	3	59	7	3	9	2	8.79746587166667	NaN	3647.5365869	1	NaN	NaN	NaN
23	10	1	SyncTheta	7	1017_4Hz.avi	guitar47_zero_4Hz.wav	guitar	4	3.67143690000012	1	23	53	3	59	7	4	10	1	8.79746587166667	NaN	3665.6032854	1	NaN	NaN	NaN
23	11	1	SyncTheta	22	1212_4Hz.avi	willow20_zero_4Hz.wav	willow	1	11.8416395999998	1	23	22	18	37	48	1	2	4	8.79746587166667	NaN	3670.7533302	1	NaN	NaN	NaN
23	12	1	SyncTheta	16	1442_4Hz.avi	ep34_zero_4Hz.wav	ep	4	10.2789922000002	0	23	16	6	41	26	1	4	3	8.79746587166667	NaN	3685.2867173	1	NaN	NaN	NaN
23	13	1	SyncTheta	37	1237_4Hz.avi	willow15_zero_4Hz.wav	willow	4	4.89712579999969	1	23	48	22	18	37	4	15	4	8.79746587166667	NaN	3698.7200713	1	NaN	NaN	NaN
23	14	1	SyncTheta	6	1007_4Hz.avi	ep8_zero_4Hz.wav	ep	2	7.09138459999986	1	23	26	6	41	16	2	5	3	8.79746587166667	NaN	3705.0200969	1	NaN	NaN	NaN
23	15	1	SyncTheta	8	1252_4Hz.avi	synth25_zero_4Hz.wav	synth	1	4.61304430000018	1	23	8	35	61	54	1	16	4	8.79746587166667	NaN	3714.0368335	1	NaN	NaN	NaN
23	16	1	SyncTheta	53	1197_4Hz.avi	guitar46_zero_4Hz.wav	guitar	1	10.7677581000003	0	23	3	53	59	7	2	1	1	8.79746587166667	NaN	3720.5201448	1	NaN	NaN	NaN
23	1	2	AsyncTheta	131	1366_4Hz.avi	synth34_oneeighty_4Hz.wav	synth	3	16.2777692999998	1	23	128	111	131	186	3	12	4	7.051171975	NaN	3951.6376799	1	NaN	NaN	NaN
23	2	2	AsyncTheta	189	1051_4Hz.avi	ep14_oneeighty_4Hz.wav	ep	4	2.78650870000001	1	23	138	117	150	189	4	11	3	7.051171975	NaN	3971.2377605	1	NaN	NaN	NaN
23	3	2	AsyncTheta	130	1081_4Hz.avi	willow5_oneeighty_4Hz.wav	willow	3	13.2826055999999	0	23	178	152	118	130	4	6	4	7.051171975	NaN	3975.6877731	1	NaN	NaN	NaN
23	4	2	AsyncTheta	112	1388_4Hz.avi	guitar39_oneeighty_4Hz.wav	guitar	3	11.9007648000002	1	23	151	164	112	185	3	16	2	7.051171975	NaN	3990.8544933	1	NaN	NaN	NaN
23	5	2	AsyncTheta	138	1149_4Hz.avi	ep2_oneeighty_4Hz.wav	ep	3	11.0430745000003	0	23	189	117	150	138	4	1	4	7.051171975	NaN	4004.4379062	1	NaN	NaN	NaN
23	6	2	AsyncTheta	111	1390_4Hz.avi	synth3_oneeighty_4Hz.wav	synth	2	12.6440312	0	23	131	186	111	128	3	8	5	7.051171975	NaN	4016.921273	1	NaN	NaN	NaN
23	7	2	AsyncTheta	178	1057_4Hz.avi	willow9_oneeighty_4Hz.wav	willow	3	9.47938019999992	0	23	152	118	130	178	4	5	4	7.051171975	NaN	4031.4546446	1	NaN	NaN	NaN
23	8	2	AsyncTheta	186	1031_4Hz.avi	synth7_oneeighty_4Hz.wav	synth	1	12.7484731	0	23	111	128	186	131	3	3	2	7.051171975	NaN	4043.3880296	1	NaN	NaN	NaN
23	9	2	AsyncTheta	185	1131_4Hz.avi	guitar45_oneeighty_4Hz.wav	guitar	2	4.13424239999995	1	23	164	185	151	112	2	13	5	7.051171975	NaN	4059.121422	1	NaN	NaN	NaN
23	10	2	AsyncTheta	151	1259_4Hz.avi	guitar43_oneeighty_4Hz.wav	guitar	3	5.04810640000005	0	23	112	164	185	151	4	15	2	7.051171975	NaN	4064.8214659	1	NaN	NaN	NaN
23	11	2	AsyncTheta	118	1020_4Hz.avi	willow22_oneeighty_4Hz.wav	willow	1	13.1971860000003	1	23	118	152	130	178	1	2	2	7.051171975	NaN	4072.8381689	1	NaN	NaN	NaN
23	12	2	AsyncTheta	117	1144_4Hz.avi	ep39_oneeighty_4Hz.wav	ep	1	4.62182910000001	1	23	117	189	138	150	1	4	2	7.051171975	NaN	4089.321538	1	NaN	NaN	NaN
23	13	2	AsyncTheta	152	1445_4Hz.avi	willow2_oneeighty_4Hz.wav	willow	2	19.9797178999997	0	23	130	178	152	118	3	7	4	7.051171975	NaN	4096.1715757	1	NaN	NaN	NaN
23	14	2	AsyncTheta	150	1394_4Hz.avi	ep11_oneeighty_4Hz.wav	ep	3	3.63521450000007	1	23	189	138	150	117	3	10	2	7.051171975	NaN	4118.7216637	1	NaN	NaN	NaN
23	15	2	AsyncTheta	128	1269_4Hz.avi	synth14_oneeighty_4Hz.wav	synth	2	6.78895130000001	0	23	128	131	111	186	1	14	2	7.051171975	NaN	4125.4050131	1	NaN	NaN	NaN
23	16	2	AsyncTheta	164	1087_4Hz.avi	guitar17_oneeighty_4Hz.wav	guitar	2	20.0343789000008	0	23	112	185	151	164	4	9	5	7.051171975	NaN	4134.4717144	1	NaN	NaN	NaN
23	1	3	SyncDelta	56	1063_1.7Hz.avi	dar16_zero_1.7Hz.wav	dar	4	7.94167920000018	1	23	34	29	2	56	4	13	2	6.00828195333333	NaN	4337.5391418	1	NaN	NaN	NaN
23	2	3	SyncDelta	47	1292_1.7Hz.avi	acoustic28_zero_1.7Hz.wav	acoustic	4	7.01471849999962	0	23	1	47	20	5	2	11	2	6.00828195333333	NaN	4348.0225288	1	NaN	NaN	NaN
23	3	3	SyncDelta	36	1284_1.7Hz.avi	orch29_zero_1.7Hz.wav	orch	3	6.28405249999923	1	23	17	85	36	30	3	15	4	6.00828195333333	NaN	4356.489247	1	NaN	NaN	NaN
23	4	3	SyncDelta	12	1077_1.7Hz.avi	choir18_zero_1.7Hz.wav	choir	2	5.4229548000003	1	23	19	12	68	10	2	12	4	6.00828195333333	NaN	4364.6059091	1	NaN	NaN	NaN
23	5	3	SyncDelta	5	1381_1.7Hz.avi	acoustic1_zero_1.7Hz.wav	acoustic	2	6.46974529999989	0	23	20	1	47	5	4	6	2	6.00828195333333	NaN	4372.0059688	1	NaN	NaN	NaN
23	6	3	SyncDelta	29	1158_1.7Hz.avi	dar23_zero_1.7Hz.wav	dar	1	8.82985589999953	0	23	34	56	2	29	4	4	4	6.00828195333333	NaN	4380.9060048	1	NaN	NaN	NaN
23	7	3	SyncDelta	30	1016_1.7Hz.avi	orch14_zero_1.7Hz.wav	orch	1	7.71913239999958	0	23	17	36	85	30	4	9	3	6.00828195333333	NaN	4392.3560321	1	NaN	NaN	NaN
23	8	3	SyncDelta	34	1319_1.7Hz.avi	dar22_zero_1.7Hz.wav	dar	1	8.18472159999965	1	23	34	56	29	2	1	3	3	6.00828195333333	NaN	4402.2727192	1	NaN	NaN	NaN
23	9	3	SyncDelta	68	1023_1.7Hz.avi	choir3_zero_1.7Hz.wav	choir	3	12.4029017000003	0	23	12	68	10	19	2	2	2	6.00828195333333	NaN	4412.7561225	1	NaN	NaN	NaN
23	10	3	SyncDelta	10	1179_1.7Hz.avi	choir4_zero_1.7Hz.wav	choir	1	7.86167670000032	1	23	10	19	68	12	1	10	2	6.00828195333333	NaN	4428.3228307	1	NaN	NaN	NaN
23	11	3	SyncDelta	17	1162_1.7Hz.avi	orch1_zero_1.7Hz.wav	orch	3	23.3078421	1	23	36	30	17	85	3	5	4	6.00828195333333	NaN	4439.1229032	1	NaN	NaN	NaN
23	12	3	SyncDelta	1	1064_1.7Hz.avi	acoustic12_zero_1.7Hz.wav	acoustic	1	4.09971370000039	0	23	5	1	47	20	2	7	1	6.00828195333333	NaN	4464.0563039	1	NaN	NaN	NaN
23	13	3	SyncDelta	85	1383_1.7Hz.avi	orch23_zero_1.7Hz.wav	orch	1	5.84875610000017	1	23	85	30	36	17	1	16	3	6.00828195333333	NaN	4471.4563197	1	NaN	NaN	NaN
