26	1	1	NoFlicker	24	1217_half_amp.avi	ep44_half_amp.wav	ep	4	3.32291850000001	0	26	6	24	106	25	2	11	1	4.88105969333333	NaN	1831.2008381	1	NaN	NaN	NaN
26	2	1	NoFlicker	51	1331_half_amp.avi	synth47_half_amp.wav	synth	2	2.64768439999989	0	26	51	8	50	109	1	3	2	4.88105969333333	NaN	1836.5508302	1	NaN	NaN	NaN
26	3	1	NoFlicker	8	1252_half_amp.avi	synth25_half_amp.wav	synth	2	5.56104310000001	0	26	50	109	51	8	4	9	4	4.88105969333333	NaN	1842.6342375	1	NaN	NaN	NaN
26	4	1	NoFlicker	27	1202_half_amp.avi	willow16_half_amp.wav	willow	3	2.89665489999993	0	26	27	32	108	18	1	6	3	4.88105969333333	NaN	1851.150893	1	NaN	NaN	NaN
26	5	1	NoFlicker	25	1094_half_amp.avi	ep15_half_amp.wav	ep	4	3.27495959999987	0	26	6	25	106	24	2	8	2	4.88105969333333	NaN	1855.700978	1	NaN	NaN	NaN
26	6	1	NoFlicker	93	1046_half_amp.avi	guitar18_half_amp.wav	guitar	3	2.18111099999987	0	26	93	3	46	15	1	5	3	4.88105969333333	NaN	1860.3676338	1	NaN	NaN	NaN
26	7	1	NoFlicker	46	1210_half_amp.avi	guitar48_half_amp.wav	guitar	1	3.00736770000003	1	26	46	93	15	3	1	15	4	4.88105969333333	NaN	1865.484353	1	NaN	NaN	NaN
26	8	1	NoFlicker	106	1113_half_amp.avi	ep29_half_amp.wav	ep	1	4.02518600000008	0	26	24	6	25	106	4	1	4	4.88105969333333	NaN	1871.9010144	1	NaN	NaN	NaN
26	9	1	NoFlicker	108	1415_half_amp.avi	willow3_half_amp.wav	willow	2	6.00080730000013	0	26	108	27	18	32	1	12	2	4.88105969333333	NaN	1877.8510459	1	NaN	NaN	NaN
26	10	1	NoFlicker	6	1007_half_amp.avi	ep8_half_amp.wav	ep	3	3.28144159999988	0	26	25	6	24	106	2	4	1	4.88105969333333	NaN	1886.3511212	1	NaN	NaN	NaN
26	11	1	NoFlicker	3	1156_half_amp.avi	guitar31_half_amp.wav	guitar	4	3.95588010000006	1	26	46	15	93	3	4	2	4	4.88105969333333	NaN	1892.167813	1	NaN	NaN	NaN
26	12	1	NoFlicker	50	1049_half_amp.avi	synth43_half_amp.wav	synth	1	7.22872270000016	0	26	51	109	8	50	4	13	1	4.88105969333333	NaN	1898.2678348	1	NaN	NaN	NaN
26	13	1	NoFlicker	18	1101_half_amp.avi	willow13_half_amp.wav	willow	1	4.7857454	1	26	18	108	27	32	1	7	2	4.88105969333333	NaN	1908.6345502	1	NaN	NaN	NaN
26	14	1	NoFlicker	109	1299_half_amp.avi	synth18_half_amp.wav	synth	1	7.62083919999986	0	26	8	109	51	50	2	10	3	4.88105969333333	NaN	1916.4679249	1	NaN	NaN	NaN
26	15	1	NoFlicker	15	1422_half_amp.avi	guitar37_half_amp.wav	guitar	3	5.33646120000003	1	26	93	3	15	46	3	14	3	4.88105969333333	NaN	1927.384593	1	NaN	NaN	NaN
26	16	1	NoFlicker	32	1360_half_amp.avi	willow10_half_amp.wav	willow	4	5.09271479999984	0	26	32	18	108	27	1	16	1	4.88105969333333	NaN	1935.8846378	1	NaN	NaN	NaN
26	1	2	AsyncTheta	4	1167_4Hz.avi	acoustic37_oneeighty_4Hz.wav	acoustic	3	5.18574260000014	1	26	58	5	4	23	3	14	4	4.60354164166667	NaN	2101.1187789	1	NaN	NaN	NaN
26	2	2	AsyncTheta	29	1158_4Hz.avi	dar23_oneeighty_4Hz.wav	dar	1	5.63487989999976	0	26	14	64	43	29	4	2	1	4.60354164166667	NaN	2108.1688189	1	NaN	NaN	NaN
26	3	2	AsyncTheta	64	1098_4Hz.avi	dar11_oneeighty_4Hz.wav	dar	3	6.75840179999977	0	26	29	64	14	43	2	5	1	4.60354164166667	NaN	2116.2521903	1	NaN	NaN	NaN
26	4	2	AsyncTheta	91	1340_4Hz.avi	orch46_oneeighty_4Hz.wav	orch	3	5.16620899999998	1	26	28	30	91	57	3	1	2	4.60354164166667	NaN	2125.8522663	1	NaN	NaN	NaN
26	5	2	AsyncTheta	23	1330_4Hz.avi	acoustic47_oneeighty_4Hz.wav	acoustic	2	2.21001549999983	0	26	4	58	23	5	3	10	3	4.60354164166667	NaN	2133.1523344	1	NaN	NaN	NaN
26	6	2	AsyncTheta	11	1448_4Hz.avi	choir36_oneeighty_4Hz.wav	choir	3	8.36401380000007	0	26	52	11	69	12	2	9	2	4.60354164166667	NaN	2138.4856869	1	NaN	NaN	NaN
26	7	2	AsyncTheta	69	1216_4Hz.avi	choir32_oneeighty_4Hz.wav	choir	1	4.22930140000017	0	26	12	11	69	52	3	16	2	4.60354164166667	NaN	2149.4023951	1	NaN	NaN	NaN
26	8	2	AsyncTheta	58	1323_4Hz.avi	acoustic29_oneeighty_4Hz.wav	acoustic	2	6.36374909999995	0	26	23	5	4	58	4	3	3	4.60354164166667	NaN	2156.7357285	1	NaN	NaN	NaN
26	9	2	AsyncTheta	57	1309_4Hz.avi	orch7_oneeighty_4Hz.wav	orch	1	5.11554130000013	0	26	28	57	30	91	2	6	4	4.60354164166667	NaN	2165.0524702	1	NaN	NaN	NaN
26	10	2	AsyncTheta	5	1381_4Hz.avi	acoustic1_oneeighty_4Hz.wav	acoustic	3	3.7841641	0	26	5	4	23	58	1	8	2	4.60354164166667	NaN	2172.0525224	1	NaN	NaN	NaN
26	11	2	AsyncTheta	12	1077_4Hz.avi	choir18_oneeighty_4Hz.wav	choir	3	5.0996783999999	1	26	52	11	12	69	3	7	4	4.60354164166667	NaN	2177.735857	1	NaN	NaN	NaN
26	12	2	AsyncTheta	43	1141_4Hz.avi	dar13_oneeighty_4Hz.wav	dar	1	3.50310089999994	0	26	64	14	29	43	4	15	4	4.60354164166667	NaN	2185.0358888	1	NaN	NaN	NaN
26	13	2	AsyncTheta	30	1016_4Hz.avi	orch14_oneeighty_4Hz.wav	orch	1	3.20393990000002	0	26	91	30	57	28	2	4	2	4.60354164166667	NaN	2191.3859375	1	NaN	NaN	NaN
26	14	2	AsyncTheta	14	1416_4Hz.avi	dar1_oneeighty_4Hz.wav	dar	3	3.84095380000008	1	26	29	43	14	64	3	11	2	4.60354164166667	NaN	2197.2359274	1	NaN	NaN	NaN
26	15	2	AsyncTheta	52	1387_4Hz.avi	choir2_oneeighty_4Hz.wav	choir	2	7.11323039999979	0	26	12	11	52	69	3	13	1	4.60354164166667	NaN	2203.6026593	1	NaN	NaN	NaN
26	16	2	AsyncTheta	28	1148_4Hz.avi	orch19_oneeighty_4Hz.wav	orch	3	3.21279230000027	0	26	57	28	30	91	2	12	1	4.60354164166667	NaN	2214.0693416	1	NaN	NaN	NaN
26	1	3	SyncTheta	177	1283_4Hz.avi	ep38_zero_4Hz.wav	ep	3	4.01827790000016	1	26	189	166	177	150	3	16	4	4.53939130333333	NaN	2378.2701503	1	NaN	NaN	NaN
26	2	3	SyncTheta	131	1366_4Hz.avi	synth34_zero_4Hz.wav	synth	3	5.07968489999985	1	26	163	135	131	186	3	5	3	4.53939130333333	NaN	2384.5368699	1	NaN	NaN	NaN
26	3	3	SyncTheta	186	1031_4Hz.avi	synth7_zero_4Hz.wav	synth	2	2.67939260000003	0	26	131	135	186	163	3	8	2	4.53939130333333	NaN	2392.1202427	1	NaN	NaN	NaN
26	4	3	SyncTheta	167	1177_4Hz.avi	willow24_zero_4Hz.wav	willow	1	3.58524569999963	0	26	178	167	152	153	2	1	4	4.53939130333333	NaN	2397.5869409	1	NaN	NaN	NaN
26	5	3	SyncTheta	189	1051_4Hz.avi	ep14_zero_4Hz.wav	ep	2	8.91329270000006	0	26	189	150	166	177	1	13	4	4.53939130333333	NaN	2404.4369721	1	NaN	NaN	NaN
